is_write_op,time_in_nanoseconds
true,3960
true,4122
true,4000
true,4047
true,4958
false,3067
false,3243
false,3175
false,3365
false,3574
true,4785
true,3961
false,3287
true,4248
false,3101
false,3107
true,13922
true,3966
false,3215
false,3181
true,4037
true,4020
false,2174
false,3191
false,3251
true,4453
false,3095
true,3974
true,3974
false,4750
false,3224
true,4552
false,3169
false,3381
false,3357
false,3063
false,2213
false,3416
true,6034
true,5522
true,5492
false,3209
true,5474
true,5536
false,3317
true,6029
false,3041
false,3260
true,5474
true,5466
false,6340
false,2248
true,6168
true,8898
true,7743
true,5535
true,5435
true,5447
true,5410
true,6025
false,3284
true,5538
false,4085
false,5388
false,3125
true,6866
false,3201
false,3044
false,2445
true,4418
true,12946838
true,4480
false,3507
false,2523
true,4440
false,4455
false,3190
true,3921
true,3960
false,3127
false,2341
false,3269
false,3240
true,4546
false,3235
false,2167
false,5772
false,3074
true,3930
true,4491
true,3911
false,3127
true,3925
false,3202
true,3924
true,3930
false,3482
false,2273
false,4782
true,4434
true,4840
false,3148
true,8430
false,3733
true,4784
true,4023
false,3153
true,14602
true,4052
true,4446
true,4288
false,3164
true,3937
true,6502
false,11399
true,4024
false,3566
false,3220
true,4326
true,4141
false,3175
true,4306
false,2136
false,3149
false,3330
false,3197
true,4441
false,3188
false,3118
false,3251
true,8213
true,4843
false,2393
false,3080
true,4060
false,3026
false,3064
true,4007
true,4036
false,3218
true,4451
true,4030
true,4097
false,3167
false,3088
false,3179
true,5019
false,3138
false,3130
false,2488
false,2347
false,3169
false,3151
false,3061
true,4471
true,4496
false,3165
true,3972
true,4013
true,3990
false,3103
false,3185
true,8182
true,12378
false,3492
true,4114
false,3590
false,3137
false,3272
true,5098
true,4248
true,4154
false,2277
false,3306
true,3979
false,3365
true,5031
false,3716
true,5514
true,4432
false,3668
false,3392
true,4453
false,3890
true,5265
false,2353
true,7633
false,3835
true,7718
true,4514
true,4291
true,4381
false,4348
false,3331
false,2511
false,61888
true,6530
true,4233
true,4068
false,3333
false,3267
false,3085
false,2526
true,4629
false,3283
true,4032
true,4028
false,3204
true,4046
true,77529
true,4203
true,3953
true,4001
true,4030
true,4007
true,4157
true,4851
true,4485
false,3227
true,4032
false,3136
false,3211
false,3126
false,3033
true,4483
false,2377
false,3198
false,3243
false,3052
false,3110
true,3969
false,3118
true,5042
false,2180
true,4085
true,4019
true,5299
true,4010
false,3082
true,4839
true,3979
true,4253
false,3129
false,2817
true,5494
true,4019
false,3359
false,2264
false,3223
true,4251
false,2396
true,5154
true,3993
true,4004
true,3985
false,3082
true,3977
true,4013
true,5194
true,4049
false,3132
false,3373
false,3271
true,4043
true,4011
false,3112
false,3447
false,3148
false,3233
false,3243
true,4333
true,4279
true,4010
true,14288
false,6592
false,3399
false,3239
true,5910
false,3202
false,3366
false,3041
false,3388
true,4429
true,5082
false,3518
false,3242
true,4676
false,2154
true,4163
false,3112
false,3080
true,4063
false,3322
false,3041
true,4685
false,3189
false,2231
false,3127
false,6642
true,3998
true,4038
false,3505
true,4367
true,4029
false,3164
false,3100
true,4027
true,3943
false,3116
false,1704
false,2109
true,4916
false,1327
true,3383
false,1269
true,3705
false,1563
true,3642
false,1512
false,1474
true,3346
false,8800165
true,3189
true,3331
false,925
false,1719
false,659
true,3268
true,28876
false,1484
false,1549
false,1427
false,875
false,1427
false,1447
false,1485
true,3384
false,1481
false,1325
false,1481
true,3710
false,1301
true,3286
false,1520
true,3250
false,1513
true,3262
true,3258
false,1492
false,1610
true,3684
true,3336
false,1349
false,1033
false,1521
false,1329
false,1280
false,1480
true,4719
false,3087
false,1730
true,5921
false,1705
true,3360
true,3337
false,1597
false,1503
false,1076
false,1612
true,3976
true,3240
true,3347
false,1569
true,3371
true,3285
true,3188
true,3334
true,3302
false,1524
true,4066
true,3253
false,1544
false,1679
true,3276
false,1346
false,1277
false,1544
false,1435
false,1402
false,1518
false,1390
true,3726
false,1674
true,3354
false,1625
true,3649
false,1447
true,3304
false,3026
false,1184
true,3503
true,3753
true,5480
true,3348
false,1551
true,3531
false,1411
false,1467
true,3341
false,1366
false,1580
false,1467
true,3707
true,3343
true,3368
true,3303
false,1304
false,1432
false,1565
true,3607
true,3381
false,1465
true,3280
false,1437
true,6173
false,768
true,4820
false,1677
true,3726
true,3409
true,3258
false,1504
false,1361
true,3298
false,1454
false,1485
true,3356
false,1541
false,1551
true,3795
true,3316
true,3320
true,3277
false,893
true,3290
false,1414
false,1431
true,4256
false,999
false,1587
false,1445
false,1555
true,3384
true,3311
false,3199
false,1263
false,1227
true,3942
true,3291
false,1488
false,1510
false,1427
false,1443
false,1449
true,3311
true,3203
true,10438970
false,1754
false,1409
false,1353
true,3609
true,3289
false,1469
false,1497
false,1400
false,1333
false,1369
false,911
false,1420
false,1256
true,3699
false,1331
false,1479
false,1426
true,3582
true,4704
false,1379
true,3948
false,1648
false,1448
true,3304
false,1386
true,3324
true,3280
false,1359
true,3784
true,3433
true,3786
true,3356
true,3290
false,1489
true,3286
false,1477
true,3624
false,1406
true,3316
false,1458
false,1354
false,1234
false,1524
false,1287
false,1285
true,6135
true,6033
true,3462
true,4250
true,3368
false,2302
true,3249
false,1441
true,3381
true,3326
true,3324
true,3262
false,1361
true,3759
true,3283
false,1652
false,1268
false,1069
true,3259
false,1559
false,1436
true,3293
true,3256
true,3900
true,3318
false,1517
false,1297
true,3255
false,1330
true,3371
true,3275
true,3448
false,1539
true,3769
false,1484
true,3306
true,3315
true,3980942
true,39808
true,2088
false,2514
false,4840
true,1941
false,954
true,2059
true,1961
true,2588
true,1923
false,1626
false,1476
true,1999
true,1959
true,1989
true,1951
false,1463
true,3182
false,3980
false,1539
false,1509
true,1922
false,1492
true,2042
false,1478
false,1379
true,1980
false,1392
false,1575
true,2378
true,2060
true,1936
true,1945
true,8354
true,2581
false,1573
false,1481
true,2471
true,6571
true,1956
false,982
true,1970
true,1960
false,1537
true,1927
false,1529
false,1486
false,1597
false,1610
false,1415
false,1563
false,1388
true,2314
true,2101
false,1459
false,1499
true,1966
true,1982
false,1682
true,2202
false,863
true,2043
true,1965
false,1557
false,1332
true,1937
true,1954
false,1365
false,1752
false,1583
true,2387
false,1423
false,1555
false,4416
true,2378
true,2023
true,1956
true,2550
true,2291
false,1670
true,1988
false,1484
false,1251
false,1423
true,1986
false,1339
true,1896
true,2532
true,1911
false,1538
true,1930
true,1903
false,1395
true,1985
false,1340
true,2060
true,1916
false,1229
false,1529
false,2940
true,2337
false,1496
true,2406
false,1579
false,1469
true,1914
false,1455
true,2427
false,1495
true,1999
false,1601
false,1444
true,2335
false,1530
false,1267
true,1974
false,2902
true,2443
true,1975
false,1551
false,1458
true,1895
false,1281
false,1289
false,1410
false,1302
false,1474
false,1495
true,2347
false,1455
true,1913
false,1435
false,1274
false,1246
false,1584
false,1318
true,1939
false,1963
false,1373
false,1385
false,1387
false,1436
false,1372
true,2436
false,1522
true,1996
true,1964
false,1321
true,2393
false,1370
true,1938
false,1405
true,2032
true,2494
true,1970
false,1419
false,1506
false,3973
true,5091
false,1611
true,2547
true,1925
false,1559
false,1582
true,2335
true,1888
false,1571
false,1562
true,1983
false,1505
false,1515
true,1866
false,1495
true,1934
false,1442
false,1610
true,2287
false,1398
false,1436
false,1357
true,2081
false,1257
false,1443
true,2078
true,2904
true,2060
true,1936
false,1557
true,1931
true,2570
false,1125
false,1462
false,1609
false,956
true,7333
false,1608
false,1401
false,1109
true,4935
true,1970
true,1982
true,2854
true,2034
true,1952
true,1968
true,2045
false,1536
true,1957
true,1907
true,2087
true,1946
false,1632
true,2189
true,2031
true,2064
true,1996
false,1518
false,1476
false,1475
false,1418
true,2025
false,911
true,2323
true,1947
true,1894
false,1558
false,1486
false,1512
false,898
false,1603
false,793
true,4584
true,1976
false,1614
false,1419
false,1445
false,1497
false,1039
true,2553
false,1547
false,1518
false,1470
false,1541
true,1899
false,1028
true,1923
false,1321
true,1908
false,1868
false,1550
false,1445
true,2474
false,1520
true,1957
true,2055
false,1845
true,1862
true,1943
false,1540
false,1492
false,1486
false,1607
false,1496
false,1637
false,1395
false,1286
false,1520
false,1356
false,1360
true,4726
false,2026
true,1696
true,1542
false,727
false,1397
true,1513
false,1143
false,1159
true,1530
false,1329
true,1981
false,959
false,987
true,1541
true,1633
true,1481
true,7816
true,1623
false,1200
true,4568
true,4442
true,2108
true,1952
true,1980
true,2542
true,1999
true,1917
false,1319
false,1922
false,1507
true,1994
true,1917
true,1935
false,1481
true,1975
false,1689
true,2286
false,1443
true,1935
true,1935
false,1526
true,1956
false,1566
false,1326
true,2000
true,1968
true,2352
true,1911
true,1964
true,1942
true,1887
true,1899
true,2004
true,1991
false,1589
true,1898
true,4693
false,1714
false,1513
false,1125
false,1504
true,2405
true,1868
true,1984
true,2315
true,1890
false,1614
true,1919
false,1500
false,1563
true,1959
false,1316
false,1489
false,1436
false,1423
false,1594
true,2225
false,1123
false,1532
false,820
true,1920
true,1891
false,714
false,1510
false,1545
true,1892
true,1909
false,1823
true,2595
false,1422
true,1952
true,2001
true,1947
false,1532
true,2284
true,1961
true,2109
true,1867
false,2671
true,2658
false,1575
true,2011
true,1977
false,1853
false,1469
true,2679
false,1642
false,1706
true,2132
false,1531
false,1473
false,1676
false,1373
true,2018
true,2545
false,1585
false,1862
true,2013
false,1138
true,2039
true,2008
true,1988
false,1427
false,643
false,1271
false,1593
false,1494
false,1549
true,6192
false,1524
true,1933
true,2033
false,1314
true,2105
false,1572
false,1359
false,1414
true,2511
true,2008
false,944
true,2031
false,1508
false,3582
true,3362
false,2117
false,1417
true,1986
true,2363
true,1979
