is_write_op,time_in_nanoseconds
true,11819
false,275
false,236
false,230
false,227
false,222
true,5550
false,253
true,6372
true,5556
true,5442
false,262
false,243
true,5711
false,200
false,188
true,5035
true,8602
false,390
true,3351
true,4019
false,1058
false,983
true,9979
false,511
false,332
true,6443
false,338
true,6077
true,8102
false,294
true,6975
false,341
false,255
true,6616
false,397
true,6359
true,6587
false,465
false,392
true,6285
false,303
false,292
true,6078
true,7010
true,9271
false,357
true,3721
false,357
true,8043
true,6785
true,6777
false,357
false,357
true,7682
false,342
true,6699
false,287
false,310
false,291
false,334
false,267
true,6482
false,324
false,280
false,273
false,282
false,272
true,6428
true,8378
false,280
false,364
true,7209
true,6568
false,329
true,6235
true,6178
false,360
false,290
true,6418
false,287
false,361
false,407
false,356
false,392
false,763
false,508
true,5872
false,473
true,4254
true,4101
false,259
true,5845
false,175
false,177
true,5925
false,204
false,162
true,4018
true,6550
true,4003
false,198
false,165
false,170
true,4199
true,4032
false,191
true,4123
false,168
true,7493
true,8825
false,173
true,5013
false,175
false,152
true,4090
false,165
false,139
true,4034
false,168
false,144
false,145
true,3884
false,185
true,3975
false,171
false,151
false,137
true,3841
false,168
true,5087
false,185
false,166
true,3734
true,3889
true,6102
true,3864
false,183
false,152
true,6261
true,3848
true,7422
false,183
true,5560
true,5261
true,3955
false,180
false,147
false,150
false,1146
true,5827
false,222
true,4172
false,655
false,358
true,6394
true,5353
true,5143
false,328
false,238
true,5226
true,5297
true,7869
false,381
false,216
false,205
false,201
true,5042
true,5006
true,4756
true,5078
true,7559
true,5831
false,312
false,241
true,2469
true,5111
true,5004
true,5081
true,5166
true,6407
true,5036
false,252
false,240
true,5078
true,7018
false,378
false,257
false,216
true,8022
false,231
false,202
false,213
true,4779
false,254
true,4945
true,4833
true,5012
true,6971
false,250
false,219
false,231
false,198
true,5211
false,252
false,597
false,245
false,199
true,5556
false,250
true,5070
false,238
true,4988
true,7822
false,236
true,5536
true,2923
true,8610
true,11554
true,5400
true,5006
false,436
true,4897
true,7625
false,220
true,5221
true,4483
false,228
false,225
true,9967
true,4978
true,5022
true,8766
true,5553
true,4691
false,851
true,1305853
false,416
true,14642
false,1046
false,611
false,321
true,6403
false,828
false,928
true,161259
true,3939
false,464
true,4126
true,636750
true,197468
true,496863
true,74191
true,9253
true,7504
false,547
true,9313
true,6451
false,532
false,342
true,6451
true,6334
false,418
true,6489
false,289
false,281
false,491
true,10736
false,317
false,266
false,240
true,9308
true,6448
false,345
true,5378
true,6199
false,293
true,7593
false,431
false,315
false,385
false,254
false,252
true,16642
false,322
true,8643
true,6428
true,6254
true,9308
false,279
false,258
false,221
true,6074
false,288
false,269
false,296
true,6071
false,376
false,270
true,31096
false,628
false,370
false,268
false,246
false,211
true,7072
true,6880
true,6205
false,606
true,44725
true,104305
true,4482
false,481
true,181682
true,4323
false,436
false,535
false,210
true,7083
true,7904
false,568
false,580
true,5619
true,192233
true,367135
false,148
true,11202
false,227
false,293
false,352
true,7215
false,256
false,216
false,133
true,5591
false,190
true,365158
false,489
true,193266
true,10074
true,5537
true,9263
true,5257
true,9082
true,5770
false,195
true,6684
true,9026
true,6373
true,5866
true,9701
true,6292
true,2443
false,199
false,172
true,5294
false,186
true,4981
true,5439
false,131
false,117
true,5771
false,144
true,10847
true,8589
false,145
true,5781
true,5034
true,4988
false,131
false,130
true,5701
false,153
false,252
false,135
false,134
true,7032
false,143
true,11598
true,6920
false,203
true,10839
true,5724
true,8051
true,5021
false,129
false,113
true,5704
true,16260
false,155
false,136
true,5196
false,136
true,7877
false,147
false,135
false,148
false,145
false,133
false,144
false,124
false,136
true,9291
true,6056
true,111650
true,7483
true,88796
false,579
false,167
true,23082
false,503
true,862942
false,529
true,385751
false,853
true,653635
true,559367
true,188232
true,262918
true,73211
true,218872
true,169552
false,144
true,212691
false,568
false,340
true,11944
false,398
false,235
false,187
true,453877
false,281
false,313
false,187
false,154
false,230
false,208
true,5756
false,522
false,265
false,224
false,174
true,183419
true,8074
true,28406
true,8008
true,6681
true,80991
true,28941
true,7946
false,245
false,259
true,11955
true,5208
false,360
true,4774
false,332
false,479
false,505
false,420
true,6416
true,7344
true,8201
true,5484
true,8847
true,8893
true,7522
false,475
false,300
false,665
true,6420
false,525
false,494
true,10696
false,307
false,280
true,7408
false,516
false,181
false,230
true,3590
false,544
true,143149
true,8043
true,5463
true,4889
true,4915
true,9025
true,7689
true,4955
false,495
true,4807
false,303
false,249
true,2250
true,6904
false,278
false,241
true,5008
false,261
false,188
true,4905
true,4643
false,258
true,7278
true,4877
false,243
true,4827
false,217
false,192
false,190
true,8765
false,212
false,198
true,7282
true,5005
true,4304
true,9124
true,12673
false,221
true,5070
false,211
false,184
false,202
false,199
false,188
true,4485
false,240
false,218
true,4724
false,218
true,4481
false,209
true,7520
true,4816
false,209
false,166
true,6900
false,502
true,9513
true,65422
true,6100
false,380
false,244
false,199
true,7186
false,219
true,4983
false,214
true,4704
true,7259
false,211
false,195
false,195
true,4871
true,7661
true,4877
false,304
false,240
true,4941
true,9658
true,6029
false,229
false,207
true,10158
false,218
true,8056
true,8945
false,221
true,5110
false,198
false,200
true,5046
true,6446
false,242
true,8156
true,5004
false,214
false,195
true,7213
true,4920
true,7332
true,4974
false,202
true,13334
false,432
true,14485
false,352
true,11509
true,6026
false,269
false,195
false,182
false,197
true,4317
true,5340
true,5753
false,232
false,219
true,421220
false,369
false,246
false,161
true,44601
false,412
false,298
false,204
false,554
true,6650
true,4727
true,34606
true,8811
false,441
false,402
true,6287
true,4302
true,12049
true,8113
false,509
true,4793
false,443
true,123256
false,353
false,288
false,138
false,140
false,125
true,14267
false,160
true,7886
true,1811
false,537
true,10409
true,5492
false,534
false,744
true,8716
true,5909
true,8670
true,8125
true,5692
true,8666
false,556
false,340
false,261
false,243
true,5732
true,8048
false,291
true,5080
false,563
false,453
true,6194
false,302
false,358
true,19971
false,343
false,233
false,248
false,238
false,256
false,255
false,242
true,8588
true,5406
false,277
false,223
false,230
false,230
true,5149
true,8149
true,21440
false,291
false,260
false,261
false,222
false,223
false,225
true,9996
false,282
true,8350
true,5340
true,7355
true,8308
false,296
false,220
false,197
true,5416
false,268
true,4998
false,270
true,6724
false,259
false,303
true,5026
true,28417
false,263
true,321044
true,87223
true,7246
true,5608
false,341
true,5176
true,11183
false,416
true,11246
false,259
false,212
true,4620
true,7985
false,231
false,226
true,8302
false,233
true,8179
false,235
true,10243
false,227
false,202
false,214
true,15248
false,224
true,8069
true,5148
false,222
false,203
true,10790
false,209
false,144
false,160
false,173
false,223
false,256
false,156
false,165
false,160
true,11556
false,178
true,6587
true,4459
false,228
true,4311
false,169
false,173
false,153
false,167
false,277
false,184
true,4718
false,184
true,4193
true,6753
false,232
true,4494
false,200
true,4092
false,191
false,164
false,164
true,7620
true,738336
true,469979
false,342
false,157
true,5434
false,318
false,91
false,504
true,9987
true,4522
true,12415
false,202
false,148
false,113
true,3742
true,13629
false,445
true,9619
true,1367
false,270
false,290
true,230136
false,453
true,5667
false,336
false,202
true,6659
true,4318
true,4160
true,6489
false,289
true,6697
false,212
true,6439
false,190
true,6588
true,5647
false,216
false,192
true,6477
true,4128
false,213
false,231
false,212
true,5210
true,7393
true,4344
false,212
false,182
false,178
true,6527
true,10985
false,191
false,183
false,176
true,4170
true,6728
false,216
true,6494
true,6648
true,4179
true,4261
false,232
false,190
false,197
false,176
true,7889
true,6498
true,4116
false,212
false,176
true,6536
false,192
false,181
true,6477
true,6477
true,4137
false,214
false,183
true,5774
true,8490
true,78207
true,230842
false,277
true,165342
true,3735
true,2681
false,370
true,206886
true,7242
false,563
false,189
true,143120
true,209714
false,318
false,195
false,105
false,127
false,376
true,95407
false,449
true,170940
true,10957
false,388
true,11199
true,3765
false,462
true,5764
false,195
false,875
true,8982
false,207
false,101
true,6584
false,339
false,249
true,8674
true,2378
false,612
true,7535
false,319
true,2540
false,585
true,2353
false,373
true,51175
true,10597
false,309
true,10486
true,5715
false,411
false,245
true,5299
false,251
true,5161
true,4970
true,9847
false,248
true,8129
true,12691
false,323
true,7797
false,210
false,185
true,20261
true,13487
false,220
false,196
false,184
false,189
true,90944
true,6533
true,17931
false,458
false,327
true,152380
true,4538
false,454
false,211
true,3124
false,210
true,8949
false,218
false,188
true,4938
true,5079
true,9413
true,7574
true,4900
false,207
true,7570
true,12825
true,6122
true,22829
false,339
false,190
true,5924
false,199
true,5170
true,4929
true,7710
false,262
true,7497
false,202
true,7278
false,202
false,185
false,169
false,174
false,169
true,4750
true,9051
false,216
false,197
true,4842
false,222
false,216
false,199
true,8950
true,8241
true,6233
true,8768
false,226
false,205
true,216716
true,6085
true,9176
true,6902
false,387
true,7099
false,301
false,192
true,4376
false,242
true,6998
true,6734
false,230
false,221
true,4414
true,4107
false,183
false,165
true,4778
false,190
false,244
true,17147
true,5709
true,8732
true,7122
false,217
false,165
false,159
true,4192
true,4124
false,181
false,202
true,4400
true,6332
true,4262
false,178
true,4215
false,185
true,14452
true,4442
true,6506
false,247
false,148
false,162
true,9186
false,235
true,7109
true,6552
false,188
true,6745
true,6629
false,186
false,176
true,6737
true,6526
false,172
true,7583
false,170
true,8718
false,380
false,160
false,167
false,146
true,7079
false,310
true,9144
false,444
false,330
true,1678
true,7419
true,36157
false,841
false,631
false,516
true,1222
true,7487
false,243
false,112
true,145539
true,5740
true,4557
true,4837
false,631
true,3298
false,416
true,3172
false,239
false,242
false,188
true,3220
false,236
true,3133
false,228
true,6352
true,5196
true,8625
true,8246
true,10322
true,5734
true,7490
false,243
true,5677
true,5482
true,5699
true,8225
false,295
true,5895
true,10312
true,8358
true,11230
false,251
false,1595
false,236
true,5721
false,233
true,8332
true,5454
true,5371
false,247
false,243
true,8225
true,8213
true,5631
false,248
false,221
true,8377
false,225
false,212
false,200
false,220
true,395768
false,300
true,8385
false,148
false,409
true,6788
true,3446
true,40334
true,35099
false,541
false,11113
false,623
true,2903
true,1900
false,230
true,10840
false,302
true,2810
true,3081
true,4972
true,182272
false,533
false,297
false,281
false,169
true,12344
false,451
false,468
false,667
true,15988
false,259
false,227
false,475
false,496
true,2246
false,416
true,6058
true,3790
false,432
false,362
false,601
true,2232
false,563
true,36152
true,3540
true,2548
false,395
false,500
true,1195934
true,2555
true,7249
true,2916
true,3960120
false,442
true,7766
true,4103
false,490
true,570000
true,3763
false,521
false,247
false,173
true,7393
true,9662
false,470
false,166
false,601
false,362
false,451
false,466
false,527
false,430
false,435
true,6047
false,332
false,406
false,273
false,219
true,4737
false,470
true,9484
true,3391
true,92672
true,20728
false,585
false,351
true,7818
false,641
false,471
false,242
false,289
false,181
true,12145
true,3904
false,390
true,186830
false,598
false,508
false,564
false,575
true,161597
false,472
true,81866
true,205853
true,123838
false,435
false,244
true,170146
false,534
false,372
true,8293
false,386
false,486
true,40046
false,412
false,493
false,428
true,4009
false,363
false,216
false,166
false,259
false,260
true,847797
false,445
false,564
false,559
false,1954
false,470
false,388
false,476
false,392
true,3548
false,543
true,631238
false,451
true,5203
true,361192
false,348
false,261
false,285
true,90674
false,413
true,3585715
true,3760221
true,830828
false,445
true,11513
true,6898
false,331
true,9691
false,253
